Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
United States,USA,"Gross graduation ratio, primary, female (%)",SE.PRM.CMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Gross graduation ratio, primary, male (%)",SE.PRM.CMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Gross graduation ratio, primary, total (%)",SE.PRM.CMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Gross graduation ratio, tertiary, female (%)",SE.TER.CMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Gross graduation ratio, tertiary, total (%)",SE.TER.CMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1743,,,,,102.98046,101.76131,101.27373,101.04554,102.13492,102.81369,,,,,,,,,
United States,USA,Harmonized Test Scores,HD.HCI.HLOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.026489257813,,,,,,,523,522.608642578125,,511.798675537109,,,,
United States,USA,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.146606445313,,,,,,,523,523.395202636719,,514.136535644531,,,,
United States,USA,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.8095703125,,,,,,,522,521.843383789063,,509.559448242188,,,,
United States,USA,Households with water 30 minutes or longer away round trip (%),SG.H2O.TM30.HH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Households with water less than 30 minutes away round trip (%),SG.H2O.TL30.HH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Households with water on the premises (%),SG.H2O.PRMS.HH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.691508173942566,,,,,,,0.762,0.713683247566223,,0.701764345169067,,,,
United States,USA,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704651892185211,,,,,,,0.757,0.730934500694275,,0.720416069030762,,,,
United States,USA,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696040749549866,,,,,,,0.747,0.721519708633423,,0.710706532001495,,,,
United States,USA,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.713329434394836,,,,,,,0.766,0.740411460399628,,0.730083882808685,,,,
United States,USA,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682328701019287,,,,,,,0.751,0.705101609230042,,0.692523181438446,,,,
United States,USA,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678875505924225,,,,,,,0.726,0.697446584701538,,0.684286594390869,,,,
United States,USA,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.669208228588104,,,,,,,0.715,0.687452614307404,,0.673013091087341,,,,
United States,USA,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688444256782532,,,,,,,0.736,0.707485318183899,,0.695437014102936,,,,
United States,USA,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699601054191589,,,,,,,0.773,0.722182035446167,,0.710881412029266,,,,
United States,USA,"ID ownership, female (% age 15+)",ID.OWN.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"ID ownership, male (% age 15+)",ID.OWN.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,,,,,,,,,,,,,,96,96,96,97,97,96,97,97,97,94,90,86,83,88,94,95,95,96,96,96,94,94,94,96,96,96,96,96,96,95,95,96,94,94,95,95,95,94,94,94,93,94,94,94,94
United States,USA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,,,,,,,,,,,,,,86,97,97,98,98,97,97,82,98,94,90,87,83,84,89,88,91,91,92,92,91,91,91,93,93,92,92,92,92,90,92,92,91,92,92,92,92,91,92,90,91,92,92,92,92
United States,USA,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)",SH.HIV.INCD.YG.FE.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.07,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,,,
United States,USA,"Incidence of HIV, ages 15-24, male (per 1,000 uninfected male population ages 15-24)",SH.HIV.INCD.YG.MA.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.34,0.33,0.31,0.3,0.28,0.27,0.25,0.25,0.24,0.23,0.22,,,
United States,USA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,,,
United States,USA,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.35,0.35,0.34,0.35,0.34,0.34,0.33,0.33,0.31,0.3,0.28,,,
United States,USA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.785,1.16,1.72,2.27,4.86,9.24,16.4,21.6,30.1,35.8,43.0792,49.0808,58.7854,61.6971,64.7583,67.9681,68.9312,75,74,71,71.69,69.7295,74.7,71.4,73,74.5542,85.5444,87.2749,88.4989,89.4303,90.3447,91.2684,92.2016,93.1444,
United States,USA,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8284,72.0988,70.0752,75.2518,71.9062,,74.8821,,,,,,,,,
United States,USA,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9408,71.2639,69.3692,74.1254,70.9145,,74.2101,,,,,,,,,
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.45797598627791,1.07072414764724,1.19877334820186,1.23966942148753,1.27891156462591,1.58516926383662,3.0150753768844,2.77278562259309,4.27179615288537,5.46238620028745,5.83825533848251,4.29276668813051,3.27227824655283,6.17776006377038,11.0548048048048,9.14314686496535,5.74481263549085,6.5016839947284,7.63096383885606,11.2544711292795,13.5492019749684,10.3347153402771,6.13142700027493,3.21243523316065,4.30053547523429,3.54564415209365,1.89804772234276,3.6645632175169,4.07774110744413,4.82700303008944,5.39795643990325,4.23496396453849,3.02881967814969,2.95165696638559,2.60744159215453,2.80541968853662,2.93120419993442,2.33768993730735,1.55227909874364,2.18802719697358,3.37685727149929,2.82617111885407,1.58603162650601,2.27009497336115,2.67723669309172,3.3927468454955,3.22594410070404,2.85267248150138,3.839100296651,-0.355546266299747,1.6400434423899,3.156841568622,2.06933726526067,1.46483265562717,1.62222297740817,0.118627135552451,1.26158320570536,2.13011000365961,2.44258329692817,1.81221007526021,1.23358439630629,4.69785886363742,8.00279982052121,4.11633838374488,2.94952520485207
United States,USA,"Informal employment, female (% of total non-agricultural employment)",SL.ISV.IFRM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Informal employment, male (% of total non-agricultural employment)",SL.ISV.IFRM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25037955939706,9.63187233852536,9.15233015234456,9.33849837151796,8.78652102623221,8.05575436588861,7.25280570053619,6.65818273718576,6.14734210977422,5.56772173977322,5.53707946956534,6.69516821550341,5.65304262610104,,,,5.79419136382991,5.67445011466685,5.39888580801544,4.9992946235203,4.73280651793807,4.66754631709583,4.68473058437162,4.47313924865612,4.38357348743573,4.87019612648983,5.28982026159524,5.20582704229048,4.88693701574911,4.93472178525416,6.35465593745812,6.77972198500888,6.51267429794199,5.76340794073065,
United States,USA,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9996960412208,4.17015041802676,3.9665383125414,4.18029084726909,3.72895237944475,3.70864131117842,3.28491337793013,3.00549725030699,2.97287921087921,2.69566574794702,2.61800227433279,3.11907168312805,2.60567954784494,2.53629633858421,2.41534187819448,2.3974748676224,2.43732062155678,2.42890452651552,2.34403043007881,2.28590566902663,2.12372042156473,2.07350104816686,2.08068760945454,1.98111567897548,1.97360522226665,2.04935169086202,2.26579014605022,2.23336677382323,2.21624536158089,2.1359010481462,2.5778746719936,3.00370199175124,2.80876215814734,2.55078416556168,
United States,USA,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6894059323589,15.2743259334687,14.4987306100366,14.6453784417567,13.9794776731944,12.5104747790964,11.3107847157728,10.3860963236972,9.3800467361896,8.48570527092572,8.49577785157004,10.3136805872282,8.73366235880862,8.89753171672951,8.64341410163389,8.95108269311695,9.17603909797701,8.94175279735257,8.47208833662333,7.72726965995642,7.35447918073976,7.27039108070795,7.29179060239076,6.9628047269207,6.78649423693483,7.67750529663117,8.29383394248005,8.15349056425393,7.53128084229697,7.7021584126352,10.0875422412531,10.5135264832207,10.1775038632006,8.94438578556032,
United States,USA,Intermittent Preventive Treatment of malaria in pregnancy (% of pregnant women),SH.MLR.IPTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Knowledge of any method of contraception (% of all men),SH.FPL.KNOW.AL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Knowledge of any method of contraception (% of all women ages 15-49),SH.FPL.KNOW.AL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Knowledge of any method of contraception (% of married men),SH.FPL.KNOW.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Knowledge of any method of contraception (% of married women ages 15-49),SH.FPL.KNOW.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Knowledge of any modern method of contraception  (% of all men),SH.FPL.KNMD.AL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Knowledge of any modern method of contraception  (% of married men),SH.FPL.KNMD.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Knowledge of any modern method of contraception (% of all women ages 15-49),SH.FPL.KNMD.AL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Knowledge of any modern method of contraception (% of married women ages 15-49),SH.FPL.KNMD.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.182,56.091,56.182,56.364,57.038,56.805,56.721,57.207,57.583,57.19,57.273,56.365,55.505,53.845,53.33,53.25,52.601,51.996,51.362,50.207,48.685,48.433,48.365,48.618,48.71,48.904,48.897,49.333,49.565,50.133,48.375,49.569,49.676,50.835,51.036
United States,USA,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,42.8,43.4,43.3,42.9,43.3,44,46.5,47.6,48.5,50.4,51.3,51.1,53,54.9,56.6,57.2,58,59.6,61.7,62.5,61.9,61.9,62,61.9,62.8,63.7,64.3,64.6,64.5,64.4,62.9,61.7,61.8,62,62.742,62.485,62.393,62.928,63.341,62.909,63,62.002,61.055,59.229,58.663,58.575,57.861,57.196,56.498,55.228,53.554,53.276,53.201,53.48,53.581,53.794,53.787,54.266,54.521,55.146,53.212,54.526,54.644,55.918,55.379
United States,USA,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.273,64,64.091,63.818,63.955,63.983,62.725,62.224,62.142,61.843,62.351,60.939,59.535,58.056,57.805,57.225,57.565,55.941,55.468,53.151,51.592,51.459,51.395,51.449,51.283,51.074,51.383,51.499,50.819,51.454,49.634,51.368,51.352,51.435,51.615
United States,USA,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,71.7,70.8,70,69.1,68.8,69,69,69.3,68.3,68.8,69.4,69.6,71.3,72.9,73.7,72.4,72.9,74.1,74.9,75,74.4,73.7,72.6,72.5,72.8,73,73,72.3,72.4,73,71.8,70.4,70.5,70.2,70.35,70.381,68.998,68.446,68.356,68.027,68.586,67.033,65.489,63.862,63.586,62.947,63.321,61.535,61.015,58.465,56.751,56.605,56.535,56.594,56.411,56.181,56.521,56.649,55.901,56.599,54.597,56.505,56.487,56.579,56.372
United States,USA,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.347,60.169,60.264,60.215,60.614,60.517,59.828,59.804,59.944,59.601,59.904,58.736,57.593,56.026,55.647,55.307,55.17,54.037,53.486,51.73,50.189,49.998,49.932,50.083,50.041,50.026,50.183,50.453,50.213,50.816,49.025,50.499,50.541,51.145,51.335
United States,USA,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,56.4,56.3,55.8,55.2,55.3,55.8,57.1,57.7,57.7,58.9,59.8,59.9,61.8,63.7,64.9,64.6,65.3,66.7,68.2,68.6,68.1,67.7,67.2,67.1,67.7,68.3,68.6,68.4,68.4,68.6,67.3,66,66.1,66.1,66.547,66.438,65.705,65.71,65.872,65.477,65.806,64.527,63.285,61.557,61.144,60.78,60.617,59.389,58.777,56.859,55.166,54.969,54.881,55.05,55.008,54.996,55.165,55.466,55.216,55.876,53.907,55.519,55.57,56.251,55.88
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.998,55.877,56.299,56.403,57.345,57.575,57.856,58.4,58.386,58.551,58.682,58.521,58.351,58.224,57.944,58.04,58.161,58.085,58.293,58.055,57.516,56.997,56.777,56.362,56.197,55.938,56.095,56.395,56.471,56.868,55.704,55.632,56.03,56.602,56.51
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,37.7,38.1,37.9,38.3,38.7,39.3,40.3,41.1,41.6,42.7,43.3,43.4,43.9,44.7,45.7,46.3,47.3,48.4,50,50.9,51.5,52.1,52.6,52.9,53.6,54.5,55.3,56,56.6,57.4,57.5,57.4,57.8,57.9,58.862,59.048,59.343,59.898,59.847,60.034,59.942,59.787,59.622,59.505,59.164,59.255,59.363,59.308,59.471,59.194,58.623,58.104,57.684,57.206,56.974,56.677,56.801,57.035,57.078,57.428,56.201,56.091,56.788,57.332,57.495
United States,USA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.548,66.501,67.114,67.308,68.201,68.51,68.857,69.457,69.355,69.383,69.346,69.011,68.663,68.271,67.788,67.784,67.889,67.663,67.884,67.631,67.043,66.493,66.348,65.955,65.924,65.749,66.113,66.695,66.978,67.623,66.61,66.977,67.745,68.72,68.928
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.145,74.641,74.693,74.32,74.006,74.008,74.042,74.087,73.927,73.827,73.85,73.42,73.024,72.403,72.237,72.226,72.348,72.053,71.814,70.806,70.065,69.573,69.532,69.182,68.754,68.638,68.794,68.715,68.715,68.821,67.396,67.359,67.551,67.552,67.369
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,83.3,82.9,82,81.4,81,80.7,80.4,80.4,80.1,79.8,79.7,79.1,78.9,78.8,78.7,77.9,77.5,77.7,77.9,77.8,77.4,77,76.6,76.4,76.4,76.3,76.3,76.2,76.2,76.4,76.4,75.8,75.8,75.4,75.123,75.05,75.032,75.086,74.889,74.72,74.81,74.443,74.102,73.508,73.326,73.323,73.464,73.223,72.953,71.952,71.184,70.475,70.159,69.728,69.214,69.05,69.189,69.069,69.055,69.154,67.664,67.599,67.97,68.118,67.951
United States,USA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.955,83.52,83.573,83.257,82.702,82.725,82.744,82.736,82.631,82.403,82.277,81.761,81.287,80.481,80.244,80.121,80.228,79.979,79.725,78.658,77.929,77.417,77.498,77.365,77.193,77.209,77.517,77.682,77.912,78.174,76.896,77.249,77.699,78.202,78.307
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.292,65,65.252,65.135,65.475,65.604,65.774,66.085,66.01,66.057,66.146,65.862,65.586,65.22,65.001,65.049,65.175,64.994,64.985,64.368,63.732,63.232,63.11,62.735,62.447,62.267,62.431,62.548,62.591,62.848,61.556,61.501,61.794,62.08,61.942
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,59.4,59.3,58.8,58.7,58.7,58.9,59.2,59.6,59.6,60.1,60.4,60.2,60.4,60.8,61.3,61.2,61.6,62.3,63.2,63.7,63.8,63.9,64,64,64.4,64.8,65.3,65.6,65.9,66.5,66.5,66.2,66.4,66.3,66.658,66.718,66.868,67.204,67.086,67.083,67.074,66.824,66.582,66.244,65.994,66.047,66.179,66.04,65.994,65.37,64.706,64.109,63.701,63.249,62.885,62.651,62.786,62.851,62.871,63.1,61.746,61.659,62.236,62.604,62.593
United States,USA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.265,75.04,75.381,75.327,75.499,75.67,75.859,76.158,76.061,75.966,75.89,75.467,75.055,74.453,74.096,74.034,74.141,73.903,73.884,73.218,72.558,72.03,72.006,71.751,71.655,71.583,71.925,72.301,72.562,73.017,71.872,72.233,72.838,73.572,73.729
United States,USA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.128,80.86,80.534,80.491,80.254,79.748,79.31,78.87,78.49,78.087,77.87,77.896,77.781,77.73,77.725,77.33,76.51,76.005,75.587,74.971,74.352,73.844,73.56,73.25,73.175,73.125,71.64,71.375,71.78,71.866,71.592
United States,USA,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.657,75.514,75.534,75.637,75.265,74.735,74.227,73.41,73.152,73.253,73.019,73.162,73.101,73.09,73.477,73.35,72.444,71.883,71.49,70.956,70.385,69.72,69.405,69.31,69.363,69.372,67.825,67.602,68.16,68.333,68.246
United States,USA,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.467,86.106,85.51,85.365,85.273,84.832,84.553,84.562,84.099,83.219,83.023,83.008,82.864,82.782,82.378,81.756,81.114,80.653,80.253,79.549,78.928,78.599,78.336,77.809,77.593,77.509,76.15,75.827,75.976,75.947,75.501
United States,USA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.426,36.104,36.499,37.684,37.779,37.969,40.087,40.166,40.557,40.883,41.272,41.312,42.11,42.513,41.992,41.955,41.875,40.92,40.873,40.795,40.845,41.043,41.258,41.423,41.989,42.186,41.018,41.762,42.572,44.16,44.352
United States,USA,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.357,25.115,25.248,25.965,26.589,27.169,28.297,28.468,28.427,28.712,28.49,28.205,28.577,29.08,28.803,29.708,29.298,28.91,29.169,28.261,28.598,28.752,29.301,29.85,29.879,30.099,28.861,29.839,29.505,31.338,31.782
United States,USA,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.123,47.596,48.337,49.501,49.179,49.066,51.913,51.876,52.455,52.698,53.608,53.72,55.073,55.074,54.478,53.581,53.695,52.365,52.372,52.804,52.684,52.885,52.814,52.687,53.795,54.257,52.83,52.989,54.869,56.103,56.056
United States,USA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.994,65.852,65.959,66.074,65.644,65.486,65.277,64.783,64.313,63.747,63.183,63.145,63.083,62.518,62.241,61.229,60.447,59.604,58.854,58.194,57.708,57.368,57.477,57.478,57.218,57.359,55.474,55.481,56.076,56.415,56.369
United States,USA,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.078,58.002,58.178,58.476,58.136,58.189,57.89,57.64,57.197,56.666,56.004,55.888,55.74,55.167,54.927,54.112,53.446,52.675,51.819,51.056,50.628,50.236,50.251,50.232,49.885,50.114,48.232,48.15,48.933,49.463,49.463
United States,USA,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.022,74.816,74.77,74.628,74.065,73.698,73.585,72.747,72.213,71.552,71.042,71.008,70.974,70.404,70.031,68.722,67.732,66.755,66.196,65.634,64.991,64.705,64.893,64.85,64.628,64.606,62.638,62.757,63.075,63.15,63.044
United States,USA,"Labor force, female",SL.TLF.TOTL.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56411156,56863530,57944911,58716980,60370147,61322627,62352213,63724288,64475722,65412034,66297758,66809093,67311294,67834049,68243047,69120366,70057881,70720730,71710671,72106731,72112147,72055827,72335856,72345376,72713810,72977125,73790150,74740019,75350107,76372444,75287315,75544894,76789020,78513291,79412547
United States,USA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1327891407493,44.1690681685807,44.282313467814,44.3927674897826,44.8477487268697,44.8851644841983,44.9309028674547,45.0802842673872,45.057108503011,45.0859136686121,45.0576382459775,45.0762626365876,45.1021437378559,45.2250133465162,45.128880250771,45.1411315113288,45.120895131862,45.1632907519167,45.3082478404308,45.5353906984188,45.5454244196848,45.4504366957524,45.2997300215635,45.1784570377838,45.1985755443416,45.0678000682997,45.0251666922372,45.1335932280448,45.1200031396532,45.2120599159437,45.1999449656485,45.1871645471148,45.3048336195773,45.5675714150187,45.5939073060639
